Topic,Sentiment,TweetId,TweetDate,TweetText
google,neutral,126497346870718464,Wed Oct 19 03:18:12 +0000 2011,#Google announces #NFC-based #Android Beam for sharing between phones http://t.co/5PAI7r8y
twitter,neutral,126880223433195520,Thu Oct 20 04:39:37 +0000 2011,@STARANDDRAMA & JAMMERS302 BE #KILLIN #TWITTER #FOLLOW US
microsoft,irrelevant,126622165595459584,Wed Oct 19 11:34:11 +0000 2011,Zo leuk om te zien dat #Microsoft #Apple dingen na maakt en er vernieuwend in denkt te zijn :P #AUGNL
twitter,irrelevant,126874654055989248,Thu Oct 20 04:17:29 +0000 2011,as indiretaa ta solta hoje nesse #twitter UAHSUAHSUASA' E SO PRA ELA S2
twitter,neutral,126862892128677888,Thu Oct 20 03:30:45 +0000 2011,#Twitter to Reformat All URLs With T.co	http://t.co/jnmnbs9W
microsoft,neutral,126722463265599488,Wed Oct 19 18:12:44 +0000 2011,@Rich021 Thank you my friend!  Much appreciated and keep up the great work!  I hope you clean house on #Microsoft #Rewards here! #Retail
twitter,irrelevant,126869308029669376,Thu Oct 20 03:56:14 +0000 2011,RT @igobythenameofA: #Follow2gain #Followme #1000ADAY #TEAMFOLLOWBACK #twitter #200aday #500aday #Followme #f4f #ff #tl #INSTANFOLLOWBAC ...
google,irrelevant,126486526631743488,Wed Oct 19 02:35:12 +0000 2011,A los interesados pueden seguir la presentación stream de #google y #samsung sobre lo nuevo de #android
microsoft,neutral,126598867847348224,Wed Oct 19 10:01:36 +0000 2011,Funny #BillGates #Aprons w/Google #1 ranked #LTCartoon “Got #Microsoft“? http://t.co/DRvKSVF6 #humor #foodie #microsoft
microsoft,irrelevant,126798048289488896,Wed Oct 19 23:13:05 +0000 2011,RT @codebit_org: Halo: Combat Evolved Anniversary #Microsoft explica cómo funcionarán el remake de #Halo y #Kinect http://t.co/moc3ofex
apple,neutral,126300304600866816,Tue Oct 18 14:15:13 +0000 2011,"How the community saw #SteveJobs - 12 Most #Community ""iCelebrates"" Steve Jobs - http://t.co/jJRwIvmc @Apple"
google,positive,126529770778411008,Wed Oct 19 05:27:02 +0000 2011,@Bla1ze I was referring to #Google & #Icecreamsandwich. It looks amazing. What imo android was missing. I ... http://t.co/rE4nLZgI
google,positive,126504216004005888,Wed Oct 19 03:45:30 +0000 2011,#Google+  great for small businesses? I think so. The platform has some really beneficial features. Thoughts? http://t.co/FytcyEG2
google,irrelevant,126492905476067328,Wed Oct 19 03:00:33 +0000 2011,"RT @joselopes_2001: Parabéns, #Google. Vocês humilharam o #iOS! #Android 4.0"
microsoft,irrelevant,126558250194829312,Wed Oct 19 07:20:12 +0000 2011,"Check this site
http://t.co/1Sh9T5u8
For best soft weres.
#microsoft 
#Prince_156"
twitter,irrelevant,126868539784183808,Thu Oct 20 03:53:11 +0000 2011,"HAHAHA, éee ne pelo #twitter, até #garotanachuva canta beeem, #kkk,!  voo grava uma  shamada de vooz pra voce ouvir! tenho mt sucesso ! #kkk"
apple,neutral,125991449455104000,Mon Oct 17 17:47:57 +0000 2011,@learmonth @Cue improves iMessage + engages @Apple content partners' customers better http://t.co/hhkvlwFB with social activity messaging
microsoft,irrelevant,126807138587783168,Wed Oct 19 23:49:12 +0000 2011,ZappTek iPDA v4.5.1 http://t.co/JBs0dUyq #ipad #microsoft #mp4
twitter,neutral,126876682928926720,Thu Oct 20 04:25:33 +0000 2011,"RT @SharonHayes: Top 50 #Twitter Acronyms, Abbreviations and Initialisms http://t.co/EQGBHNq6  /via @ruhanirabin"
microsoft,irrelevant,126719029921579008,Wed Oct 19 17:59:05 +0000 2011,#Smartsite prijsmodel voor #Microsoft #Azure cloud afgerond. Volgende week eerste site live in the cloud?
google,neutral,126529403067969537,Wed Oct 19 05:25:35 +0000 2011,"#Samsung Galaxy Nexus #smartphone, Android 4.0 Ice Cream Sandwich unveiled by #Google… http://t.co/nds5B4ej #BT"
twitter,neutral,126867947418427393,Thu Oct 20 03:50:50 +0000 2011,Shes a freaked out philosopher on #twitter lol girl bye
microsoft,negative,126595347198902272,Wed Oct 19 09:47:37 +0000 2011,"Wilth #Accessibility mode on in #SharePoint 2010, it seems that #Workflows sometimes do not start automatically #SP2010 #Workflow #Microsoft"
google,irrelevant,126519390245109760,Wed Oct 19 04:45:47 +0000 2011,Lucha de Titanes: Las tres mejores alternativas a #Google Earth http://t.co/5X5pVRHr #Linux via @gabriel_j_gomez:
apple,neutral,125633233982459904,Sun Oct 16 18:04:31 +0000 2011,"So @apple the new iMessage is great and all, but is there a way to default to SMS when I'm not on wifi? I have limited data."
google,neutral,126511400825790464,Wed Oct 19 04:14:03 +0000 2011,#google #icecream #galaxy #nexus http://t.co/gkoHBpN8
twitter,irrelevant,126863360779227136,Thu Oct 20 03:32:36 +0000 2011,Juelaa de verdd qe si me ahce fata #twitter
microsoft,negative,126793207613894659,Wed Oct 19 22:53:51 +0000 2011,#Microsoft #Outlook #2011 for #Mac #sucks… #hate
google,neutral,126525730526998528,Wed Oct 19 05:10:59 +0000 2011,Recap: Google will host G-South Africa in JHB on 3rd and 4th November. http://t.co/A88ZBr2O #google
google,irrelevant,126494681617010689,Wed Oct 19 03:07:36 +0000 2011,definitivamente sigo sin entender un carajo de #Google+
apple,neutral,125958525708021760,Mon Oct 17 15:37:07 +0000 2011,👦👧👩👨👶👵👴👱👲👳👷💂👸👮..... Um why No black people❔❔❔@Apple
twitter,neutral,126881090446163968,Thu Oct 20 04:43:03 +0000 2011,"Thanks 2 my new #Twitter connections! @ecogreenvalet1,@brunodgama,@inez260,@moniqueprothero,@leviti09,@ChristyJBPL,@TonyMicheal, Chk Em Out!"
microsoft,negative,126722095743893504,Wed Oct 19 18:11:16 +0000 2011,"If #Microsoft had more interoperability between their products (Xbox 360, Windows 7, Windows Phone 7, Zune) I'd be a Windows Phone user."
google,neutral,126489609889783808,Wed Oct 19 02:47:27 +0000 2011,"Panorama

#icecreamsandwich #googland #google #android #ics"
apple,irrelevant,125526544377577472,Sun Oct 16 11:00:35 +0000 2011,@ChArEnCe RaMoS @apple jane @heiMachO @tintin_Julielmo new followers..:) na follow back ko na po kayo..:)
twitter,neutral,126873883172274176,Thu Oct 20 04:14:25 +0000 2011,"RT @SharonHayes: Top 50 #Twitter Acronyms, Abbreviations and Initialisms http://t.co/nEqHcJsY  /via @ruhanirabin"
twitter,irrelevant,126881358848065536,Thu Oct 20 04:44:07 +0000 2011,#twitter Mii MediO de #DesahOgo..!!
google,positive,126516779886456832,Wed Oct 19 04:35:25 +0000 2011,Google Earth Helps Locate Salmonella Hotspots http://t.co/mcz9RSDf #google
google,irrelevant,126533134819921920,Wed Oct 19 05:40:24 +0000 2011,“@rianru: #Google и #Samsung представили новую версию операционной системы - Android 4.0 Ice Cream Sandwich http://t.co/HvtFSCXz” сэндвич!?
apple,negative,126375381249966080,Tue Oct 18 19:13:33 +0000 2011,"@rogerweir no but I have the option of a  replacement iPhone 4s ?
Not sure if I want one after having 2 duff iPhones.
@O2 @iphone4s @apple"
google,neutral,126523245649342464,Wed Oct 19 05:01:07 +0000 2011,And here's the run-down on #Android4.0 aka #IceCreamSandwich http://t.co/f1V3HJAe #google
apple,neutral,126225922159427584,Tue Oct 18 09:19:39 +0000 2011,Need to update my apps. ): my apple ID is disabled.. Don't know what to do.. @apple @AppStore @itunes @Siri_Assistant
google,neutral,126531814071336960,Wed Oct 19 05:35:09 +0000 2011,#Android #Google Android 4.0 Ice Cream Sandwich SDK now Available for Download http://t.co/Fue4VXxe #DhilipSiva
twitter,irrelevant,126881035748261888,Thu Oct 20 04:42:50 +0000 2011,RT @Viny1970: só vejo @DadynhaSantos dando #RT em conversas no #twitter --'
twitter,irrelevant,126859627051757568,Thu Oct 20 03:17:46 +0000 2011,De novo mais uma vez eu akie de madrugada falando sozinho no #Twitter  =S
google,neutral,126495072102522880,Wed Oct 19 03:09:10 +0000 2011,How to Create your own Google Maps http://t.co/yyNzSP8J #google #maps
apple,positive,125547297072357376,Sun Oct 16 12:23:02 +0000 2011,It would have taken me 15 mins to write this with my #Blackberry. Thank u @Apple 4s for converting me and showing me the grass is greener!
apple,negative,126394680903614465,Tue Oct 18 20:30:14 +0000 2011,"@paulens It surprises me that @Apple throws up an error alert about authorizing, and there's no ""Authorize this computer"" button."
twitter,irrelevant,126881485264400385,Thu Oct 20 04:44:38 +0000 2011,@pani_mondragon =O como dices eso =( pss no tengo servicios en la bb solamente #twitter
microsoft,neutral,126716851706277889,Wed Oct 19 17:50:26 +0000 2011,#Microsoft builds a functioning ‘holodesk’ to interact with digital items http://t.co/otvmQxJ2
microsoft,negative,126599337361932288,Wed Oct 19 10:03:28 +0000 2011,"System.IO.File.Delete - You lie! You didn't delete my file, and you didn't throw an exception. WTF!? #microsoft #net"
twitter,irrelevant,126871907302785024,Thu Oct 20 04:06:34 +0000 2011,Awwwwr me encanta #Twitter porque por este medio desquito todo mis corajes
twitter,neutral,126876593531518976,Thu Oct 20 04:25:11 +0000 2011,"Thank you, me too. Looking forward to reviewing your book @WarrenWhitlock #twitter #authors #socialmedia"
google,irrelevant,126525815084158976,Wed Oct 19 05:11:19 +0000 2011,Kurz und knapp das wichtigste: #Google stellt neues Smartphone und Betriebssystem vor http://t.co/EeQJFL0P
apple,neutral,126041570876203009,Mon Oct 17 21:07:06 +0000 2011,"#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/nDRpciY9 #PampersHelloApps"
google,neutral,126492440914956290,Wed Oct 19 02:58:42 +0000 2011,Engadget following #android #galaxy #nexus event #google #samsung #ICS http://t.co/vZx25ht8
twitter,positive,126877263311536128,Thu Oct 20 04:27:51 +0000 2011,I lovee #Twitter   #swaag!
microsoft,neutral,126552665063829504,Wed Oct 19 06:58:01 +0000 2011,#HP VirtualSystem for #Microsoft is the latest solution from HP & Microsoft. http://t.co/w8IXiboT #hpci
apple,negative,125920912171216896,Mon Oct 17 13:07:39 +0000 2011,@BrianMincey @apple the chipsets tear through battery life. Coworker has a htc thunderbolt that he gets about 3 hours of life.
microsoft,negative,126518620095393792,Wed Oct 19 04:42:44 +0000 2011,@MatthewGPhy One Operating System to rule them all and in the darkness bind them.  #Microsoft
apple,neutral,125960438981734400,Mon Oct 17 15:44:43 +0000 2011,Packed session on @Apple and @Google at #GartnerSYM. Indicator of today's mindshare?
twitter,neutral,126882493059170304,Thu Oct 20 04:48:38 +0000 2011,#Twitter Off!
apple,neutral,125281502866059264,Sat Oct 15 18:46:52 +0000 2011,Iphone update is great but seriously @apple let me delete stuff I dont want like gamecenter. Steve wont mind...
microsoft,neutral,126659682076082176,Wed Oct 19 14:03:16 +0000 2011,"RT @mashable: #Microsoft CEO Steve Ballmer on Not Buying #Yahoo: ""Sometimes, You're Lucky"" - http://t.co/afWazWOy"
microsoft,neutral,126617142761230337,Wed Oct 19 11:14:13 +0000 2011,"RT @mattimooz: I'm at #microsoft and been served #cake for lunch, ok not just cake but its definitely involved. You live a good life @bennuk"
google,neutral,126490118050684928,Wed Oct 19 02:49:28 +0000 2011,Funny how #samsung didn't have the #facebook app on their #galaxynexus demo but instead had #google+ LOOL.
microsoft,neutral,126774185577021445,Wed Oct 19 21:38:15 +0000 2011,#Microsoft Boxes Up Two New Xbox 360 Holiday Bundles: With the holiday season just around the… http://t.co/cHyXxdI2
microsoft,irrelevant,126763321541148672,Wed Oct 19 20:55:05 +0000 2011,RT @jtrezza: ¿Recuerdan que #Apple había comprado el dominio html5 .com? http://t.co/qb0pix09 pues ahora es de #Microsoft :O ¿Qué se tra ...
google,positive,126490696214511616,Wed Oct 19 02:51:46 +0000 2011,#Google has done it again ..... #IceCream Sandwich
twitter,irrelevant,126876630491729920,Thu Oct 20 04:25:20 +0000 2011,"good afternoon #twitter... 
---unkaboggable talaga si # vice ganda sa kanyang # no other horse with @IAmDerekRamsay,Pooh and Chocoleit... :)"
twitter,irrelevant,126874707780841472,Thu Oct 20 04:17:42 +0000 2011,@Yerson_Aponte Que conste quedo en el #Twitter !! xD
apple,neutral,126031463647944704,Mon Oct 17 20:26:57 +0000 2011,"@WIREDInsider beautiful, yes. though it simply reminds me of @apple's spinning wheel of death. clock, reinvented: http://t.co/tJcJAqfl"
google,neutral,126498759143211008,Wed Oct 19 03:23:49 +0000 2011,@csg122 http://t.co/TBxLrvin Hopefully you check twitter often enough to find this article. :D #google #ICS
twitter,irrelevant,126867019646771201,Thu Oct 20 03:47:09 +0000 2011,Policías asaltando a empresarios en plena luz del día? que falta? reggetoneros con cuentas de #Twitter? #nomamar
microsoft,neutral,126698755884978177,Wed Oct 19 16:38:32 +0000 2011,Microsoft applies for celebrity search patent #microsoft #bing http://t.co/WABa8K9B
microsoft,neutral,126617626435780608,Wed Oct 19 11:16:09 +0000 2011,"#HEUTE - #Microsoft #Office #2010 Home & Student Product Key Card [1 User] - statt 149€ nur 89,99€ - http://t.co/3QXy2Zo4"
twitter,irrelevant,126856732331884545,Thu Oct 20 03:06:16 +0000 2011,ela pensa que eu não faria por ela tuudo isso que ela citou no #twitter dela ¬.¬
microsoft,irrelevant,126546297082748928,Wed Oct 19 06:32:42 +0000 2011,Windows Phone: Microsoft bestätigt Fehler nach Update: Abstürze beim Musikgenuss und eine verschwunde... http://t.co/hbK4Fxjk #microsoft
twitter,irrelevant,126874894943260674,Thu Oct 20 04:18:26 +0000 2011,#TeamFollowBack #TFB #MustFollow #MF #FollowNow #FN #FollowFriday #FF #IFB #Twitter #Follow #IFollowBack GET A #SHOUTOUT FOR FOLLOWING ME!!
microsoft,irrelevant,126561890825543680,Wed Oct 19 07:34:40 +0000 2011,Microsoft desarrolla una pantalla táctil proyectada sobre cualquier superficie http://t.co/Mg0iFSAo #microsoft #tecnologia #tic #omnitouch
twitter,neutral,126862030979334144,Thu Oct 20 03:27:19 +0000 2011,RT @AmySimendinger: @rachiecrewz dude you can't just makeup your own fucking hashtags...learn how to use #twitter
google,positive,126492838870515713,Wed Oct 19 03:00:17 +0000 2011,LITERALLY HAD MY MIND BLOWN AWAY JUST NOW!!!!! #Google #Samsung
microsoft,neutral,126572275016286208,Wed Oct 19 08:15:56 +0000 2011,"Rumor: New screen sizes, specs coming to Windows Phones #windowsphone #microsoft http://t.co/gOQgJvvb #microsoft"
google,neutral,126513426968215552,Wed Oct 19 04:22:06 +0000 2011,"As far as I can tell, Google engineer Steve Yegge never intended to become famous for criticizing the c... http://t.co/SO1rCq0y #Google+"
microsoft,neutral,126601735417499648,Wed Oct 19 10:13:00 +0000 2011,thinking thinking thinking thinking #dotnet #asp #microsoft
twitter,irrelevant,126865932806139904,Thu Oct 20 03:42:50 +0000 2011,Fun in sun @intework this summer #twitter
apple,positive,126040074595999746,Mon Oct 17 21:01:10 +0000 2011,Play on ma man. Loving the camera in the #iphone4s. Well done @apple  #fb http://t.co/tmdFqRe1
microsoft,neutral,126467278144413696,Wed Oct 19 01:18:43 +0000 2011,#Microsoft shows 'touch screen' for any surface | Nanotech - The Circuits Blog - CNET News http://t.co/qwhoCf5T via @cnet
google,irrelevant,126500018000633858,Wed Oct 19 03:28:49 +0000 2011,#Samsung #NexusPrime esta wwwaaooooo y con #IceCreamSandwich superior @samsungpty buena presentación #Android #Google
twitter,neutral,126882090343079937,Thu Oct 20 04:47:02 +0000 2011,A nigga can't even go to sleep nd wake up good ppl be trip'n over #Twitter
apple,neutral,125792596114161665,Mon Oct 17 04:37:46 +0000 2011,@virgojud81 well maybe if you would set ya @apple products to send push notifications it would go through.
google,positive,126499428965158912,Wed Oct 19 03:26:28 +0000 2011,There you go - according to http://t.co/4Y8aS4zz #Google+ is builtin to the OS/Nexus line? Smart move :)
microsoft,neutral,126611604925194240,Wed Oct 19 10:52:13 +0000 2011,#microsoft ‘People-Centric’ Windows Phone 7.5 Update Released http://t.co/oImNAkVf
twitter,irrelevant,126881462334144513,Thu Oct 20 04:44:32 +0000 2011,Tengo que estudiar para mis expos de mañana pero no... yo en #twitter
twitter,neutral,126857044677505024,Thu Oct 20 03:07:30 +0000 2011,RT @J_Roc616: She lovin #JohnnyVegas!! But no #Twitter
twitter,neutral,126878062846554114,Thu Oct 20 04:31:02 +0000 2011,#Occupy #Twitter...Let&#39;s make Twitter a Social Media not a just a Bulletin Board. Engage! Interact! Socialize!
twitter,irrelevant,126882080050262016,Thu Oct 20 04:46:59 +0000 2011,Epa!... Pa' los que estamos estrenando #twitter @RogerAlexiis jajaja  ✔
twitter,neutral,126864793373122560,Thu Oct 20 03:38:18 +0000 2011,"@thiagozito #Twitter, #MsN, #Orkut #Facebook & o Principal #Musicaa Haah'"
microsoft,irrelevant,126694584322490368,Wed Oct 19 16:21:57 +0000 2011,@webespacio: CEO de #Microsoft: somos afortunados de no haber comprado Yahoo http://t.co/KFyLbmpJ #noticias
google,positive,126534201880219648,Wed Oct 19 05:44:39 +0000 2011,RT @spacecanard Today's the Day. ICS &lt;3 #android #google #samsung
apple,negative,125599423131697154,Sun Oct 16 15:50:10 +0000 2011,Why is the new @apple iPhone OS duplicating all my iCal events? There's 2 of everything. How do I fix it? (tried turning iCloud off)
